	aCO2-1	aCO2-2	aCO2-3	aCO2-4	aCO2-5	aCO2-6
PASV6026	0	0	0	0	7.86E-05	0
PASV4502	0	0	0.000117962	0	0	0
PASV6038	0	0	0	0	7.86E-05	0
PASV7833	0	0	0	0	0	0
PASV4513	0	0	7.86E-05	0	0	0
PASV4518	0	0	7.86E-05	0	0	0
PASV2881	0	0.000117962	0	0	0	0
PASV3755	0	0	0	0	0	0.000117962
PASV5289	0	0	0	0	0	0
PASV9029	0	0	0	0	0	0
PASV3719	0	0	0	0	0	7.86E-05
PASV7846	0	0	0	0	0	0
PASV5971	0	0	0	0	0.000117962	0
PASV7254	0	0	0	0.000117962	0	0
PASV5949	0	0	0	0	7.86E-05	0
PASV1984	3.93E-05	0	0	0	0	0
PASV1862	7.86E-05	0	0	0	0	0
PASV5201	0	0	0	0	0	0
PASV8367	0	0	0	0	0	0
PASV6073	0	0	0	0	3.93E-05	0
PASV6072	0	0	0	0	0.000117962	0
PASV9566	0	0	0	0	0	0
PASV1986	3.93E-05	0	0	0	0	0
PASV6740	0	0	0	0	0	0
PASV1930	3.93E-05	0	0	0	0	0
PASV5207	0	0	0	0	0	0
PASV6066	0	0	0	0	0.000117962	0
PASV2046	7.86E-05	0	0	0	0	0
PASV4457	0	0	0.000117962	0	0	0
PASV4522	0	0	0.000117962	0	0	0
PASV5322	0	0	0	0	0	0
PASV5266	0	0	0	0	0	0
PASV3720	0	0	0	0	0	0.000117962
PASV9105	0	0	0	0	0	0
PASV4542	0	0	3.93E-05	0	0	0
PASV5284	0	0	0	0	0	0
PASV7874	0	0	0	0	0	0
PASV9543	0	0	0	0	0	0
PASV4500	0	0	7.86E-05	0	0	0
PASV6718	0	0	0	0	0	0
PASV5240	0	0	0	0	0	0
PASV2931	0	0.000117962	0	0	0	0
PASV4498	0	0	0.000117962	0	0	0
PASV5995	0	0	0	0	7.86E-05	0
PASV9572	0	0	0	0	0	0
PASV6040	0	0	0	0	7.86E-05	0
PASV5299	0	0	0	0	0	0
PASV4505	0	0	0.000117962	0	0	0
PASV9580	0	0	0	0	0	0
PASV3736	0	0	0	0	0	7.86E-05
PASV9538	0	0	0	0	0	0
PASV2886	0	0.000117962	0	0	0	0
PASV3773	0	0	0	0	0	0.000117962
PASV9104	0	0	0	0	0	0
PASV7264	0	0	0	0.000117962	0	0
PASV3746	0	0	0	0	0	0.000117962
PASV4485	0	0	7.86E-05	0	0	0
PASV5958	0	0	0	0	0.000117962	0
PASV5303	0	0	0	0	0	0
PASV9536	0	0	0	0	0	0
PASV6747	0	0	0	0	0	0
PASV7309	0	0	0	0.000117962	0	0
PASV4520	0	0	0.000117962	0	0	0
PASV9069	0	0	0	0	0	0
PASV9545	0	0	0	0	0	0
PASV6749	0	0	0	0	0	0
PASV3747	0	0	0	0	0	7.86E-05
PASV2919	0	0.000117962	0	0	0	0
PASV2925	0	3.93E-05	0	0	0	0
PASV6763	0	0	0	0	0	0
PASV6076	0	0	0	0	7.86E-05	0
PASV2010	3.93E-05	0	0	0	0	0
PASV5974	0	0	0	0	3.93E-05	0
PASV9036	0	0	0	0	0	0
PASV5282	0	0	0	0	0	0
PASV9567	0	0	0	0	0	0
PASV2936	0	7.86E-05	0	0	0	0
PASV5968	0	0	0	0	7.86E-05	0
PASV2038	3.93E-05	0	0	0	0	0
PASV3734	0	0	0	0	0	7.86E-05
PASV3645	0	0	0	0	0	0.000117962
PASV5229	0	0	0	0	0	0
PASV6045	0	0	0	0	0.000117962	0
PASV4555	0	0	0.000117962	0	0	0
PASV2879	0	0.000117962	0	0	0	0
PASV5300	0	0	0	0	0	0
PASV7836	0	0	0	0	0	0
PASV3682	0	0	0	0	0	7.86E-05
PASV5276	0	0	0	0	0	0
PASV1823	7.86E-05	0	0	0	0	0
PASV9066	0	0	0	0	0	0
PASV6039	0	0	0	0	0.000117962	0
PASV9065	0	0	0	0	0	0
PASV5273	0	0	0	0	0	0
PASV9062	0	0	0	0	0	0
PASV6064	0	0	0	0	0.000117962	0
PASV6676	0	0	0	0	0	0
PASV8362	0	0	0	0	0	0
PASV1965	7.86E-05	0	0	0	0	0
PASV6721	0	0	0	0	0	0
PASV1863	3.93E-05	0	0	0	0	0
PASV4524	0	0	0.000117962	0	0	0
PASV6734	0	0	0	0	0	0
PASV7298	0	0	0	0.000117962	0	0
PASV4544	0	0	0.000117962	0	0	0
PASV1980	3.93E-05	0	0	0	0	0
PASV6065	0	0	0	0	0.000117962	0
PASV9077	0	0	0	0	0	0
PASV4510	0	0	7.86E-05	0	0	0
PASV6708	0	0	0	0	0	0
PASV9026	0	0	0	0	0	0
PASV2937	0	0.000117962	0	0	0	0
PASV4541	0	0	0.000117962	0	0	0
PASV7793	0	0	0	0	0	0
PASV6751	0	0	0	0	0	0
PASV9516	0	0	0	0	0	0
PASV7237	0	0	0	0.000117962	0	0
PASV1923	0.000117962	0	0	0	0	0
PASV7317	0	0	0	0.000117962	0	0
PASV7220	0	0	0	0.000117962	0	0
PASV8459	0	0	0	0	0	0
PASV9513	0	0	0	0	0	0
PASV6013	0	0	0	0	7.86E-05	0
PASV8430	0	0	0	0	0	0
PASV3750	0	0	0	0	0	7.86E-05
PASV3692	0	0	0	0	0	0.000117962
PASV4507	0	0	7.86E-05	0	0	0
PASV5255	0	0	0	0	0	0
PASV3678	0	0	0	0	0	0.000117962
PASV5293	0	0	0	0	0	0
PASV5187	0	0	0	0	0	0
PASV1797	7.86E-05	0	0	0	0	0
PASV5269	0	0	0	0	0	0
PASV4545	0	0	3.93E-05	0	0	0
PASV2030	3.93E-05	0	0	0	0	0
PASV9544	0	0	0	0	0	0
PASV9549	0	0	0	0	0	0
PASV5964	0	0	0	0	3.93E-05	0
PASV3643	0	0	0	0	0	0.000117962
PASV3745	0	0	0	0	0	0.000117962
PASV2839	0	0.000117962	0	0	0	0
PASV7809	0	0	0	0	0	0
PASV6001	0	0	0	0	3.93E-05	0
PASV7275	0	0	0	7.86E-05	0	0
PASV1975	3.93E-05	0	0	0	0	0
PASV5280	0	0	0	0	0	0
PASV6078	0	0	0	0	0.000117962	0
PASV9519	0	0	0	0	0	0
PASV1937	3.93E-05	0	0	0	0	0
PASV1909	7.86E-05	0	0	0	0	0
PASV3775	0	0	0	0	0	0.000117962
PASV7316	0	0	0	7.86E-05	0	0
PASV5306	0	0	0	0	0	0
PASV4517	0	0	7.86E-05	0	0	0
PASV7843	0	0	0	0	0	0
PASV7257	0	0	0	0.000117962	0	0
PASV8356	0	0	0	0	0	0
PASV6060	0	0	0	0	7.86E-05	0
PASV6761	0	0	0	0	0	0
PASV9586	0	0	0	0	0	0
PASV3759	0	0	0	0	0	3.93E-05
PASV2932	0	0.000117962	0	0	0	0
PASV8427	0	0	0	0	0	0
PASV9581	0	0	0	0	0	0
PASV4569	0	0	0.000117962	0	0	0
PASV9582	0	0	0	0	0	0
PASV3769	0	0	0	0	0	0.000117962
PASV6762	0	0	0	0	0	0
PASV5944	0	0	0	0	7.86E-05	0
PASV9554	0	0	0	0	0	0
PASV6022	0	0	0	0	3.93E-05	0
PASV2947	0	0.000117962	0	0	0	0
PASV5967	0	0	0	0	7.86E-05	0
PASV4567	0	0	0.000117962	0	0	0
PASV8446	0	0	0	0	0	0
PASV6696	0	0	0	0	0	0
PASV9502	0	0	0	0	0	0
PASV6716	0	0	0	0	0	0
PASV2867	0	7.86E-05	0	0	0	0
PASV4532	0	0	0.000117962	0	0	0
PASV1991	3.93E-05	0	0	0	0	0
PASV7806	0	0	0	0	0	0
PASV5243	0	0	0	0	0	0
PASV8439	0	0	0	0	0	0
PASV1881	0.000117962	0	0	0	0	0
PASV8344	0	0	0	0	0	0
PASV6771	0	0	0	0	0	0
PASV2944	0	7.86E-05	0	0	0	0
PASV3673	0	0	0	0	0	7.86E-05
PASV6069	0	0	0	0	7.86E-05	0
PASV1971	3.93E-05	0	0	0	0	0
PASV9548	0	0	0	0	0	0
PASV8438	0	0	0	0	0	0
PASV9068	0	0	0	0	0	0
PASV6709	0	0	0	0	0	0
PASV3765	0	0	0	0	0	0.000117962
PASV2949	0	0.000117962	0	0	0	0
PASV2952	0	0.000117962	0	0	0	0
PASV5261	0	0	0	0	0	0
PASV4467	0	0	7.86E-05	0	0	0
PASV6750	0	0	0	0	0	0
PASV4551	0	0	0.000117962	0	0	0
PASV7300	0	0	0	7.86E-05	0	0
PASV1951	3.93E-05	0	0	0	0	0
PASV9078	0	0	0	0	0	0
PASV2831	0	0.000117962	0	0	0	0
PASV5312	0	0	0	0	0	0
PASV8355	0	0	0	0	0	0
PASV2041	3.93E-05	0	0	0	0	0
PASV7235	0	0	0	7.86E-05	0	0
PASV9577	0	0	0	0	0	0
PASV5274	0	0	0	0	0	0
PASV6058	0	0	0	0	0.000117962	0
PASV9089	0	0	0	0	0	0
PASV3648	0	0	0	0	0	0.000117962
PASV5965	0	0	0	0	3.93E-05	0
PASV7295	0	0	0	0.000117962	0	0
PASV5262	0	0	0	0	0	0
PASV3706	0	0	0	0	0	0.000117962
PASV8361	0	0	0	0	0	0
PASV6699	0	0	0	0	0	0
PASV8403	0	0	0	0	0	0
PASV1958	3.93E-05	0	0	0	0	0
PASV5275	0	0	0	0	0	0
PASV6673	0	0	0	0	0	0
PASV3757	0	0	0	0	0	0.000117962
PASV7329	0	0	0	0.000117962	0	0
PASV9048	0	0	0	0	0	0
PASV7210	0	0	0	0.000117962	0	0
PASV7845	0	0	0	0	0	0
PASV8402	0	0	0	0	0	0
PASV9532	0	0	0	0	0	0
PASV7284	0	0	0	0.000117962	0	0
PASV9094	0	0	0	0	0	0
PASV6653	0	0	0	0	0	0
PASV5309	0	0	0	0	0	0
PASV2823	0	7.86E-05	0	0	0	0
PASV1946	3.93E-05	0	0	0	0	0
PASV4523	0	0	7.86E-05	0	0	0
PASV8321	0	0	0	0	0	0
PASV4571	0	0	3.93E-05	0	0	0
PASV7281	0	0	0	0.000117962	0	0
PASV9563	0	0	0	0	0	0
PASV6047	0	0	0	0	0.000117962	0
PASV6755	0	0	0	0	0	0
PASV4453	0	0	0.000117962	0	0	0
PASV7798	0	0	0	0	0	0
PASV2912	0	0.000117962	0	0	0	0
PASV5246	0	0	0	0	0	0
PASV3655	0	0	0	0	0	0.000117962
PASV7839	0	0	0	0	0	0
PASV2911	0	7.86E-05	0	0	0	0
PASV6048	0	0	0	0	0.000117962	0
PASV6095	0	0	0	0	0.000117962	0
PASV6010	0	0	0	0	0.000117962	0
PASV2905	0	0.000117962	0	0	0	0
PASV6714	0	0	0	0	0	0
PASV7784	0	0	0	0	0	0
PASV9562	0	0	0	0	0	0
PASV7827	0	0	0	0	0	0
PASV2958	0	7.86E-05	0	0	0	0
PASV5290	0	0	0	0	0	0
PASV9024	0	0	0	0	0	0
PASV4491	0	0	7.86E-05	0	0	0
PASV9537	0	0	0	0	0	0
PASV2003	7.86E-05	0	0	0	0	0
PASV3689	0	0	0	0	0	0.000117962
PASV7859	0	0	0	0	0	0
PASV3764	0	0	0	0	0	7.86E-05
PASV3770	0	0	0	0	0	0.000117962
PASV5315	0	0	0	0	0	0
PASV6713	0	0	0	0	0	0
PASV8435	0	0	0	0	0	0
PASV2864	0	0.000117962	0	0	0	0
PASV9551	0	0	0	0	0	0
PASV9097	0	0	0	0	0	0
PASV7863	0	0	0	0	0	0
PASV3663	0	0	0	0	0	0.000117962
PASV1956	7.86E-05	0	0	0	0	0
PASV6724	0	0	0	0	0	0
PASV7239	0	0	0	0.000117962	0	0
PASV7280	0	0	0	7.86E-05	0	0
PASV9557	0	0	0	0	0	0
PASV7307	0	0	0	0.000117962	0	0
PASV9088	0	0	0	0	0	0
PASV4552	0	0	7.86E-05	0	0	0
PASV7871	0	0	0	0	0	0
PASV3760	0	0	0	0	0	0.000117962
PASV9005	0	0	0	0	0	0
PASV6766	0	0	0	0	0	0
PASV9530	0	0	0	0	0	0
PASV1860	7.86E-05	0	0	0	0	0
PASV1856	7.86E-05	0	0	0	0	0
PASV7808	0	0	0	0	0	0
PASV1861	7.86E-05	0	0	0	0	0
PASV1945	3.93E-05	0	0	0	0	0
PASV5296	0	0	0	0	0	0
PASV9095	0	0	0	0	0	0
PASV5228	0	0	0	0	0	0
PASV8437	0	0	0	0	0	0
PASV5317	0	0	0	0	0	0
PASV3709	0	0	0	0	0	0.000117962
PASV7285	0	0	0	3.93E-05	0	0
PASV6059	0	0	0	0	7.86E-05	0
PASV6736	0	0	0	0	0	0
PASV3766	0	0	0	0	0	7.86E-05
PASV3666	0	0	0	0	0	0.000117962
PASV9067	0	0	0	0	0	0
PASV4548	0	0	7.86E-05	0	0	0
PASV4539	0	0	0.000117962	0	0	0
PASV2904	0	7.86E-05	0	0	0	0
PASV5298	0	0	0	0	0	0
PASV6037	0	0	0	0	0.000117962	0
PASV7226	0	0	0	0.000117962	0	0
PASV9084	0	0	0	0	0	0
PASV8421	0	0	0	0	0	0
PASV2963	0	7.86E-05	0	0	0	0
PASV6003	0	0	0	0	7.86E-05	0
PASV4529	0	0	3.93E-05	0	0	0
PASV4495	0	0	3.93E-05	0	0	0
PASV7873	0	0	0	0	0	0
PASV7244	0	0	0	0.000117962	0	0
PASV7308	0	0	0	0.000117962	0	0
PASV6029	0	0	0	0	0.000117962	0
PASV4554	0	0	0.000117962	0	0	0
PASV6746	0	0	0	0	0	0
PASV6727	0	0	0	0	0	0
PASV6081	0	0	0	0	7.86E-05	0
PASV7301	0	0	0	0.000117962	0	0
PASV2974	0	0.000117962	0	0	0	0
PASV4525	0	0	7.86E-05	0	0	0
PASV8457	0	0	0	0	0	0
PASV2930	0	7.86E-05	0	0	0	0
PASV2907	0	3.93E-05	0	0	0	0
PASV2906	0	0.000117962	0	0	0	0
PASV7875	0	0	0	0	0	0
PASV9498	0	0	0	0	0	0
PASV1872	0.000117962	0	0	0	0	0
PASV6742	0	0	0	0	0	0
PASV8410	0	0	0	0	0	0
PASV2869	0	3.93E-05	0	0	0	0
PASV2927	0	0.000117962	0	0	0	0
PASV7207	0	0	0	0.000117962	0	0
PASV4562	0	0	3.93E-05	0	0	0
PASV7856	0	0	0	0	0	0
PASV2007	3.93E-05	0	0	0	0	0
PASV9555	0	0	0	0	0	0
PASV5982	0	0	0	0	0.000117962	0
PASV7792	0	0	0	0	0	0
PASV2900	0	7.86E-05	0	0	0	0
PASV9515	0	0	0	0	0	0
PASV9503	0	0	0	0	0	0
PASV7296	0	0	0	7.86E-05	0	0
PASV8458	0	0	0	0	0	0
PASV2902	0	7.86E-05	0	0	0	0
PASV7865	0	0	0	0	0	0
PASV2000	3.93E-05	0	0	0	0	0
PASV8329	0	0	0	0	0	0
PASV5301	0	0	0	0	0	0
PASV9561	0	0	0	0	0	0
PASV7319	0	0	0	7.86E-05	0	0
PASV6684	0	0	0	0	0	0
PASV6088	0	0	0	0	0.000117962	0
PASV1859	3.93E-05	0	0	0	0	0
PASV5184	0	0	0	0	0	0
PASV3752	0	0	0	0	0	0.000117962
PASV5292	0	0	0	0	0	0
PASV5277	0	0	0	0	0	0
PASV9569	0	0	0	0	0	0
PASV5242	0	0	0	0	0	0
PASV2047	3.93E-05	0	0	0	0	0
PASV2868	0	0.000117962	0	0	0	0
PASV9025	0	0	0	0	0	0
PASV6656	0	0	0	0	0	0
PASV8454	0	0	0	0	0	0
PASV7272	0	0	0	0.000117962	0	0
PASV2012	0.000117962	0	0	0	0	0
PASV5966	0	0	0	0	0.000117962	0
PASV1932	3.93E-05	0	0	0	0	0
PASV8448	0	0	0	0	0	0
PASV9521	0	0	0	0	0	0
PASV9071	0	0	0	0	0	0
PASV9061	0	0	0	0	0	0
PASV5263	0	0	0	0	0	0
PASV7872	0	0	0	0	0	0
PASV3776	0	0	0	0	0	0.000117962
PASV3713	0	0	0	0	0	0.000117962
PASV9500	0	0	0	0	0	0
PASV3774	0	0	0	0	0	7.86E-05
PASV2921	0	0.000117962	0	0	0	0
PASV9574	0	0	0	0	0	0
PASV2955	0	7.86E-05	0	0	0	0
PASV6006	0	0	0	0	0.000117962	0
PASV2959	0	0.000117962	0	0	0	0
PASV8442	0	0	0	0	0	0
PASV9080	0	0	0	0	0	0
PASV6773	0	0	0	0	0	0
PASV1886	7.86E-05	0	0	0	0	0
PASV9558	0	0	0	0	0	0
PASV2923	0	7.86E-05	0	0	0	0
PASV3771	0	0	0	0	0	7.86E-05
PASV2849	0	0.000117962	0	0	0	0
PASV3739	0	0	0	0	0	3.93E-05
PASV9583	0	0	0	0	0	0
PASV2951	0	0.000117962	0	0	0	0
PASV5288	0	0	0	0	0	0
PASV6767	0	0	0	0	0	0
PASV7279	0	0	0	0.000117962	0	0
PASV7853	0	0	0	0	0	0
PASV6744	0	0	0	0	0	0
PASV4558	0	0	7.86E-05	0	0	0
PASV6710	0	0	0	0	0	0
PASV4468	0	0	0.000117962	0	0	0
PASV3700	0	0	0	0	0	0.000117962
PASV2903	0	0.000117962	0	0	0	0
PASV4568	0	0	0.000117962	0	0	0
PASV1974	3.93E-05	0	0	0	0	0
PASV9571	0	0	0	0	0	0
PASV6662	0	0	0	0	0	0
PASV3688	0	0	0	0	0	0.000117962
PASV4449	0	0	3.93E-05	0	0	0
PASV2945	0	0.000117962	0	0	0	0
PASV9064	0	0	0	0	0	0
PASV7800	0	0	0	0	0	0
PASV7304	0	0	0	0.000117962	0	0
PASV4534	0	0	0.000117962	0	0	0
PASV2910	0	7.86E-05	0	0	0	0
PASV6745	0	0	0	0	0	0
PASV7841	0	0	0	0	0	0
PASV3681	0	0	0	0	0	0.000117962
PASV8359	0	0	0	0	0	0
PASV4537	0	0	7.86E-05	0	0	0
PASV3714	0	0	0	0	0	7.86E-05
PASV7288	0	0	0	3.93E-05	0	0
PASV2019	7.86E-05	0	0	0	0	0
PASV2928	0	0.000117962	0	0	0	0
PASV7829	0	0	0	0	0	0
PASV1935	3.93E-05	0	0	0	0	0
PASV7313	0	0	0	7.86E-05	0	0
PASV4516	0	0	7.86E-05	0	0	0
PASV5945	0	0	0	0	0.000117962	0
PASV2021	3.93E-05	0	0	0	0	0
PASV4574	0	0	7.86E-05	0	0	0
PASV8407	0	0	0	0	0	0
PASV3715	0	0	0	0	0	0.000117962
PASV2850	0	3.93E-05	0	0	0	0
PASV9575	0	0	0	0	0	0
PASV8419	0	0	0	0	0	0
PASV1912	3.93E-05	0	0	0	0	0
PASV3735	0	0	0	0	0	0.000117962
PASV6738	0	0	0	0	0	0
PASV3711	0	0	0	0	0	0.000117962
PASV3172	0	7.86E-05	0	0	0	0
PASV9231	0	0	0	0	0	0
PASV4000	0	0	0	0	0	7.86E-05
PASV8002	0	0	0	0	0	0
PASV3189	0	3.93E-05	0	0	0	0
PASV3823	0	0	0	0	0	7.86E-05
PASV4659	0	0	3.93E-05	0	0	0
PASV7974	0	0	0	0	0	0
PASV9134	0	0	0	0	0	0
PASV5445	0	0	0	0	0	0
PASV8528	0	0	0	0	0	0
PASV9236	0	0	0	0	0	0
PASV5466	0	0	0	0	0	0
PASV9632	0	0	0	0	0	0
PASV4052	0	0	0	0	0	7.86E-05
PASV3921	0	0	0	0	0	7.86E-05
PASV2282	3.93E-05	0	0	0	0	0
PASV4747	0	0	7.86E-05	0	0	0
PASV5516	0	0	0	0	0	0
PASV3983	0	0	0	0	0	7.86E-05
PASV9244	0	0	0	0	0	0
PASV9607	0	0	0	0	0	0
PASV2331	3.93E-05	0	0	0	0	0
PASV6359	0	0	0	0	3.93E-05	0
PASV4788	0	0	3.93E-05	0	0	0
PASV6149	0	0	0	0	3.93E-05	0
PASV7894	0	0	0	0	0	0
PASV4705	0	0	3.93E-05	0	0	0
PASV3088	0	7.86E-05	0	0	0	0
PASV6899	0	0	0	0	0	0
PASV3121	0	7.86E-05	0	0	0	0
PASV8054	0	0	0	0	0	0
PASV9190	0	0	0	0	0	0
PASV5488	0	0	0	0	0	0
PASV7983	0	0	0	0	0	0
PASV5526	0	0	0	0	0	0
PASV5497	0	0	0	0	0	0
PASV7437	0	0	0	7.86E-05	0	0
PASV4597	0	0	7.86E-05	0	0	0
PASV9194	0	0	0	0	0	0
PASV6302	0	0	0	0	7.86E-05	0
PASV4802	0	0	3.93E-05	0	0	0
PASV8488	0	0	0	0	0	0
PASV8732	0	0	0	0	0	0
PASV4601	0	0	3.93E-05	0	0	0
PASV6928	0	0	0	0	0	0
PASV9700	0	0	0	0	0	0
PASV6308	0	0	0	0	3.93E-05	0
PASV9644	0	0	0	0	0	0
PASV5533	0	0	0	0	0	0
PASV4706	0	0	7.86E-05	0	0	0
PASV8628	0	0	0	0	0	0
PASV7401	0	0	0	3.93E-05	0	0
PASV9147	0	0	0	0	0	0
PASV4680	0	0	3.93E-05	0	0	0
PASV4699	0	0	3.93E-05	0	0	0
PASV2254	7.86E-05	0	0	0	0	0
PASV6288	0	0	0	0	7.86E-05	0
PASV8612	0	0	0	0	0	0
PASV6849	0	0	0	0	0	0
PASV7496	0	0	0	3.93E-05	0	0
PASV9186	0	0	0	0	0	0
PASV7460	0	0	0	7.86E-05	0	0
PASV3846	0	0	0	0	0	7.86E-05
PASV3170	0	3.93E-05	0	0	0	0
PASV6932	0	0	0	0	0	0
PASV3829	0	0	0	0	0	7.86E-05
PASV5359	0	0	0	0	0	0
PASV4810	0	0	7.86E-05	0	0	0
PASV8649	0	0	0	0	0	0
PASV3856	0	0	0	0	0	7.86E-05
PASV2195	3.93E-05	0	0	0	0	0
PASV7485	0	0	0	7.86E-05	0	0
PASV6885	0	0	0	0	0	0
PASV3982	0	0	0	0	0	3.93E-05
PASV3935	0	0	0	0	0	7.86E-05
PASV8543	0	0	0	0	0	0
PASV4764	0	0	7.86E-05	0	0	0
PASV3923	0	0	0	0	0	7.86E-05
PASV2158	3.93E-05	0	0	0	0	0
PASV3962	0	0	0	0	0	7.86E-05
PASV3206	0	7.86E-05	0	0	0	0
PASV8018	0	0	0	0	0	0
PASV4799	0	0	3.93E-05	0	0	0
PASV2124	3.93E-05	0	0	0	0	0
PASV5371	0	0	0	0	0	0
PASV4772	0	0	7.86E-05	0	0	0
PASV5404	0	0	0	0	0	0
PASV9132	0	0	0	0	0	0
PASV5484	0	0	0	0	0	0
PASV4708	0	0	7.86E-05	0	0	0
PASV4751	0	0	3.93E-05	0	0	0
PASV4056	0	0	0	0	0	3.93E-05
PASV8476	0	0	0	0	0	0
PASV6280	0	0	0	0	7.86E-05	0
PASV9651	0	0	0	0	0	0
PASV4025	0	0	0	0	0	7.86E-05
PASV4753	0	0	3.93E-05	0	0	0
PASV8686	0	0	0	0	0	0
PASV8735	0	0	0	0	0	0
PASV9241	0	0	0	0	0	0
PASV3112	0	7.86E-05	0	0	0	0
PASV4787	0	0	3.93E-05	0	0	0
PASV9126	0	0	0	0	0	0
PASV4026	0	0	0	0	0	7.86E-05
PASV6904	0	0	0	0	0	0
PASV8722	0	0	0	0	0	0
PASV6857	0	0	0	0	0	0
PASV6355	0	0	0	0	7.86E-05	0
PASV6930	0	0	0	0	0	0
PASV6938	0	0	0	0	0	0
PASV6138	0	0	0	0	3.93E-05	0
PASV9642	0	0	0	0	0	0
PASV5542	0	0	0	0	0	0
PASV2328	3.93E-05	0	0	0	0	0
PASV3825	0	0	0	0	0	7.86E-05
PASV8704	0	0	0	0	0	0
PASV6812	0	0	0	0	0	0
PASV7479	0	0	0	7.86E-05	0	0
PASV8624	0	0	0	0	0	0
PASV3986	0	0	0	0	0	7.86E-05
PASV4741	0	0	3.93E-05	0	0	0
PASV4798	0	0	7.86E-05	0	0	0
PASV4803	0	0	7.86E-05	0	0	0
PASV3027	0	7.86E-05	0	0	0	0
PASV4732	0	0	7.86E-05	0	0	0
PASV9714	0	0	0	0	0	0
PASV8560	0	0	0	0	0	0
PASV8691	0	0	0	0	0	0
PASV6310	0	0	0	0	7.86E-05	0
PASV6892	0	0	0	0	0	0
PASV2220	3.93E-05	0	0	0	0	0
PASV9155	0	0	0	0	0	0
PASV3944	0	0	0	0	0	7.86E-05
PASV5424	0	0	0	0	0	0
PASV8005	0	0	0	0	0	0
PASV6868	0	0	0	0	0	0
PASV7444	0	0	0	3.93E-05	0	0
PASV3199	0	7.86E-05	0	0	0	0
PASV4047	0	0	0	0	0	7.86E-05
PASV6877	0	0	0	0	0	0
PASV7477	0	0	0	7.86E-05	0	0
PASV8675	0	0	0	0	0	0
PASV7988	0	0	0	0	0	0
PASV4006	0	0	0	0	0	3.93E-05
PASV4807	0	0	3.93E-05	0	0	0
PASV6900	0	0	0	0	0	0
PASV6269	0	0	0	0	3.93E-05	0
PASV2289	7.86E-05	0	0	0	0	0
PASV3967	0	0	0	0	0	3.93E-05
PASV3958	0	0	0	0	0	7.86E-05
PASV6362	0	0	0	0	7.86E-05	0
PASV2302	3.93E-05	0	0	0	0	0
PASV9716	0	0	0	0	0	0
PASV9128	0	0	0	0	0	0
PASV4039	0	0	0	0	0	3.93E-05
PASV4057	0	0	0	0	0	7.86E-05
PASV7996	0	0	0	0	0	0
PASV5476	0	0	0	0	0	0
PASV9188	0	0	0	0	0	0
PASV6839	0	0	0	0	0	0
PASV9634	0	0	0	0	0	0
PASV4730	0	0	7.86E-05	0	0	0
PASV4032	0	0	0	0	0	7.86E-05
PASV6147	0	0	0	0	7.86E-05	0
PASV5509	0	0	0	0	0	0
PASV4721	0	0	7.86E-05	0	0	0
PASV5532	0	0	0	0	0	0
PASV8056	0	0	0	0	0	0
PASV7440	0	0	0	7.86E-05	0	0
PASV7427	0	0	0	3.93E-05	0	0
PASV3156	0	7.86E-05	0	0	0	0
PASV7461	0	0	0	7.86E-05	0	0
PASV3139	0	3.93E-05	0	0	0	0
PASV5446	0	0	0	0	0	0
PASV3999	0	0	0	0	0	7.86E-05
PASV6340	0	0	0	0	7.86E-05	0
PASV8013	0	0	0	0	0	0
PASV7472	0	0	0	7.86E-05	0	0
PASV7911	0	0	0	0	0	0
PASV4776	0	0	7.86E-05	0	0	0
PASV3884	0	0	0	0	0	7.86E-05
PASV2298	3.93E-05	0	0	0	0	0
PASV7412	0	0	0	7.86E-05	0	0
PASV2314	3.93E-05	0	0	0	0	0
PASV4067	0	0	0	0	0	7.86E-05
PASV8714	0	0	0	0	0	0
PASV7976	0	0	0	0	0	0
PASV9663	0	0	0	0	0	0
PASV4745	0	0	7.86E-05	0	0	0
PASV5376	0	0	0	0	0	0
PASV3166	0	3.93E-05	0	0	0	0
PASV3151	0	7.86E-05	0	0	0	0
PASV6102	0	0	0	0	7.86E-05	0
PASV3171	0	3.93E-05	0	0	0	0
PASV9191	0	0	0	0	0	0
PASV3948	0	0	0	0	0	7.86E-05
PASV7416	0	0	0	7.86E-05	0	0
PASV8008	0	0	0	0	0	0
PASV5425	0	0	0	0	0	0
PASV2259	3.93E-05	0	0	0	0	0
PASV5500	0	0	0	0	0	0
PASV8724	0	0	0	0	0	0
PASV3937	0	0	0	0	0	7.86E-05
PASV3196	0	7.86E-05	0	0	0	0
PASV3169	0	3.93E-05	0	0	0	0
PASV6285	0	0	0	0	3.93E-05	0
PASV4784	0	0	7.86E-05	0	0	0
PASV2222	3.93E-05	0	0	0	0	0
PASV8031	0	0	0	0	0	0
PASV9200	0	0	0	0	0	0
PASV7454	0	0	0	7.86E-05	0	0
PASV5459	0	0	0	0	0	0
PASV4049	0	0	0	0	0	3.93E-05
PASV3934	0	0	0	0	0	3.93E-05
PASV3971	0	0	0	0	0	7.86E-05
PASV6266	0	0	0	0	3.93E-05	0
PASV8621	0	0	0	0	0	0
PASV3200	0	3.93E-05	0	0	0	0
PASV7501	0	0	0	7.86E-05	0	0
PASV4749	0	0	7.86E-05	0	0	0
PASV2178	3.93E-05	0	0	0	0	0
PASV5463	0	0	0	0	0	0
PASV5468	0	0	0	0	0	0
PASV9668	0	0	0	0	0	0
